,Order ID,Grouped
169292,273980,"iPhone,Lightning Charging Cable"
169321,274008,"iPhone,Lightning Charging Cable"
169326,274012,"Google Phone,USB-C Charging Cable"
169347,274032,"Lightning Charging Cable,Wired Headphones"
169382,274066,"iPhone,Lightning Charging Cable"
169414,274097,"AA Batteries (4-pack),27in 4K Gaming Monitor"
169419,274101,"Lightning Charging Cable,Lightning Charging Cable"
169442,274123,"Lightning Charging Cable,27in FHD Monitor"
169459,274139,"Vareebadd Phone,USB-C Charging Cable"
169496,274175,"Lightning Charging Cable,Lightning Charging Cable"
169529,274207,"Apple Airpods Headphones,Apple Airpods Headphones"
169549,274226,"Google Phone,Wired Headphones"
169570,274246,"Lightning Charging Cable,27in FHD Monitor"
169582,274257,"iPhone,Lightning Charging Cable"
169588,274262,"Flatscreen TV,USB-C Charging Cable"
169670,274343,"Vareebadd Phone,USB-C Charging Cable"
169680,274352,"iPhone,Lightning Charging Cable"
169690,274361,"Google Phone,USB-C Charging Cable"
169702,274372,"Vareebadd Phone,USB-C Charging Cable"
169713,274382,"Google Phone,USB-C Charging Cable,AA Batteries (4-pack)"
169738,274405,"Google Phone,Wired Headphones"
169743,274409,"iPhone,Lightning Charging Cable"
169762,274427,"Apple Airpods Headphones,Lightning Charging Cable"
169767,274431,"Wired Headphones,USB-C Charging Cable"
169781,274444,"Google Phone,USB-C Charging Cable"
169788,274450,"iPhone,Lightning Charging Cable,Wired Headphones"
169824,274484,"Vareebadd Phone,USB-C Charging Cable"
169882,274541,"iPhone,Wired Headphones"
169893,274551,"iPhone,Apple Airpods Headphones"
169912,274569,"34in Ultrawide Monitor,Bose SoundSport Headphones"
169932,274588,"Google Phone,Wired Headphones"
169939,274594,"USB-C Charging Cable,AA Batteries (4-pack)"
169977,274631,"Apple Airpods Headphones,AAA Batteries (4-pack)"
169991,274644,"iPhone,Lightning Charging Cable"
170002,274654,"AAA Batteries (4-pack),Wired Headphones"
170024,274675,"Lightning Charging Cable,27in 4K Gaming Monitor"
170077,274727,"Google Phone,USB-C Charging Cable"
170099,274748,"27in 4K Gaming Monitor,AAA Batteries (4-pack)"
170114,274762,"Macbook Pro Laptop,34in Ultrawide Monitor"
170154,274801,"AAA Batteries (4-pack),27in 4K Gaming Monitor"
170181,274827,"Vareebadd Phone,USB-C Charging Cable"
170234,274879,"USB-C Charging Cable,AA Batteries (4-pack)"
170241,274885,"Google Phone,Bose SoundSport Headphones"
170282,274925,"27in 4K Gaming Monitor,Apple Airpods Headphones"
170296,274938,"iPhone,Wired Headphones"
170330,274971,"Google Phone,Bose SoundSport Headphones,Wired Headphones"
170382,275021,"iPhone,Lightning Charging Cable"
170388,275026,"Bose SoundSport Headphones,AA Batteries (4-pack)"
170391,275028,"Lightning Charging Cable,Lightning Charging Cable"
170393,275029,"USB-C Charging Cable,AA Batteries (4-pack)"
170397,275032,"Google Phone,Wired Headphones"
170448,275082,"27in FHD Monitor,AA Batteries (4-pack)"
170531,275164,"Google Phone,USB-C Charging Cable"
170538,275170,"iPhone,Lightning Charging Cable"
170568,275199,"Google Phone,USB-C Charging Cable"
170576,275206,"Vareebadd Phone,USB-C Charging Cable"
170595,275224,"Google Phone,USB-C Charging Cable"
170668,275296,"Google Phone,Bose SoundSport Headphones"
170721,275348,"Lightning Charging Cable,USB-C Charging Cable"
170738,275364,"AAA Batteries (4-pack),Lightning Charging Cable"
170748,275373,"Google Phone,Lightning Charging Cable"
170794,275418,"Apple Airpods Headphones,Wired Headphones"
170833,275456,"AA Batteries (4-pack),iPhone"
170841,275463,"34in Ultrawide Monitor,USB-C Charging Cable"
170853,275474,"iPhone,Wired Headphones"
170870,275490,"Google Phone,USB-C Charging Cable"
170926,275545,"Google Phone,USB-C Charging Cable,Wired Headphones"
170937,275554,"iPhone,Wired Headphones"
170949,275565,"Lightning Charging Cable,34in Ultrawide Monitor"
170991,275606,"Lightning Charging Cable,34in Ultrawide Monitor"
171007,275621,"iPhone,Apple Airpods Headphones"
171014,275627,"27in 4K Gaming Monitor,Apple Airpods Headphones"
171026,275638,"Google Phone,Wired Headphones"
171031,275642,"iPhone,Wired Headphones"
171033,275643,"Google Phone,Bose SoundSport Headphones"
171038,275647,"Wired Headphones,AA Batteries (4-pack)"
171078,275686,"34in Ultrawide Monitor,Lightning Charging Cable"
171098,275705,"Wired Headphones,20in Monitor"
171111,275717,"USB-C Charging Cable,27in 4K Gaming Monitor"
171155,275760,"iPhone,Lightning Charging Cable"
171176,275780,"Vareebadd Phone,USB-C Charging Cable"
171187,275790,"iPhone,Apple Airpods Headphones"
171199,275801,"27in FHD Monitor,Lightning Charging Cable"
171217,275818,"Lightning Charging Cable,ThinkPad Laptop"
171310,275910,"27in FHD Monitor,Wired Headphones"
171322,275921,"Lightning Charging Cable,AA Batteries (4-pack)"
171354,275952,"ThinkPad Laptop,Flatscreen TV"
171362,275959,"Wired Headphones,27in 4K Gaming Monitor"
171379,275975,"Google Phone,Bose SoundSport Headphones"
171384,275979,"Vareebadd Phone,USB-C Charging Cable"
171454,276048,"iPhone,Lightning Charging Cable"
171486,276079,"iPhone,Lightning Charging Cable"
171491,276083,"iPhone,Apple Airpods Headphones,Wired Headphones"
171542,276132,"ThinkPad Laptop,USB-C Charging Cable"
171557,276146,"Apple Airpods Headphones,AA Batteries (4-pack)"
171637,276225,"AAA Batteries (4-pack),Flatscreen TV"
171651,276238,"AAA Batteries (4-pack),LG Dryer"
171654,276240,"Bose SoundSport Headphones,AAA Batteries (4-pack)"
171664,276249,"Google Phone,USB-C Charging Cable"
171708,276292,"Vareebadd Phone,USB-C Charging Cable"
171749,276332,"Lightning Charging Cable,Bose SoundSport Headphones"
171775,276357,"AAA Batteries (4-pack),27in FHD Monitor"
171812,276393,"AA Batteries (4-pack),AA Batteries (4-pack)"
171847,276427,"Google Phone,Bose SoundSport Headphones"
171897,276476,"Flatscreen TV,34in Ultrawide Monitor"
171902,276480,"Google Phone,Bose SoundSport Headphones"
171938,276515,"AAA Batteries (4-pack),AA Batteries (4-pack)"
171961,276537,"Wired Headphones,Bose SoundSport Headphones"
171998,276573,"iPhone,Apple Airpods Headphones"
172004,276578,"Google Phone,Wired Headphones"
172049,276622,"Wired Headphones,20in Monitor"
172120,276692,"20in Monitor,20in Monitor"
172137,276708,"Google Phone,Bose SoundSport Headphones,Wired Headphones"
172219,276788,"Wired Headphones,AAA Batteries (4-pack)"
172242,276810,"USB-C Charging Cable,USB-C Charging Cable"
172272,276839,"Apple Airpods Headphones,Wired Headphones"
172281,276847,"AAA Batteries (4-pack),Wired Headphones"
172283,276848,"iPhone,Lightning Charging Cable"
172315,276879,"27in FHD Monitor,Apple Airpods Headphones"
172324,276887,"iPhone,Lightning Charging Cable,Wired Headphones"
172332,276893,"AAA Batteries (4-pack),27in FHD Monitor"
172358,276918,"Wired Headphones,Vareebadd Phone"
172366,276925,"iPhone,Apple Airpods Headphones,Wired Headphones"
172384,276941,"Bose SoundSport Headphones,Lightning Charging Cable"
172478,277034,"Google Phone,USB-C Charging Cable"
172489,277044,"Apple Airpods Headphones,Apple Airpods Headphones"
172507,277061,"Macbook Pro Laptop,Bose SoundSport Headphones"
172512,277065,"Wired Headphones,34in Ultrawide Monitor"
172529,277081,"Flatscreen TV,Flatscreen TV"
172551,277102,"iPhone,Apple Airpods Headphones"
172555,277105,"Google Phone,USB-C Charging Cable"
172587,277136,"AA Batteries (4-pack),34in Ultrawide Monitor"
172599,277147,"Wired Headphones,USB-C Charging Cable"
172650,277197,"Wired Headphones,27in FHD Monitor"
172665,277211,"AA Batteries (4-pack),USB-C Charging Cable"
172674,277219,"Lightning Charging Cable,Wired Headphones"
172700,277244,"34in Ultrawide Monitor,AA Batteries (4-pack)"
172708,277251,"Google Phone,USB-C Charging Cable"
172727,277269,"Lightning Charging Cable,USB-C Charging Cable"
172740,277281,"Google Phone,USB-C Charging Cable"
172771,277311,"Google Phone,USB-C Charging Cable"
172807,277346,"Lightning Charging Cable,AA Batteries (4-pack)"
172811,277349,"Google Phone,USB-C Charging Cable"
172827,277364,"Google Phone,USB-C Charging Cable"
172896,277432,"USB-C Charging Cable,Wired Headphones"
172925,277460,"iPhone,Apple Airpods Headphones"
172973,277507,"iPhone,Wired Headphones"
172992,277525,"Google Phone,USB-C Charging Cable"
173016,277548,"LG Dryer,27in 4K Gaming Monitor"
173047,277578,"Macbook Pro Laptop,Lightning Charging Cable"
173055,277585,"Google Phone,USB-C Charging Cable,Bose SoundSport Headphones"
173058,277586,"Google Phone,Wired Headphones"
173081,277608,"Lightning Charging Cable,USB-C Charging Cable"
173095,277621,"iPhone,Apple Airpods Headphones"
173098,277623,"USB-C Charging Cable,Apple Airpods Headphones"
173103,277627,"USB-C Charging Cable,Bose SoundSport Headphones"
173145,277668,"iPhone,20in Monitor"
173157,277679,"Lightning Charging Cable,iPhone"
173168,277689,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
173173,277692,"Bose SoundSport Headphones,34in Ultrawide Monitor"
173183,277701,"Lightning Charging Cable,Lightning Charging Cable"
173276,277793,"Wired Headphones,AA Batteries (4-pack)"
173343,277859,"iPhone,Wired Headphones"
173360,277875,"Google Phone,USB-C Charging Cable,Wired Headphones,iPhone"
173383,277895,"20in Monitor,USB-C Charging Cable"
173551,278062,"Wired Headphones,Wired Headphones"
173558,278068,"iPhone,Lightning Charging Cable,Wired Headphones"
173611,278119,"AA Batteries (4-pack),20in Monitor"
173619,278126,"iPhone,Apple Airpods Headphones,Wired Headphones"
173630,278135,"iPhone,Apple Airpods Headphones"
173633,278137,"Google Phone,ThinkPad Laptop"
173655,278158,"Google Phone,USB-C Charging Cable"
173666,278168,"Macbook Pro Laptop,Lightning Charging Cable"
173668,278169,"Google Phone,USB-C Charging Cable,Wired Headphones"
173677,278176,"USB-C Charging Cable,27in FHD Monitor"
173698,278196,"Bose SoundSport Headphones,Google Phone"
173738,278235,"Google Phone,USB-C Charging Cable"
173760,278256,"Google Phone,USB-C Charging Cable"
173784,278279,"27in 4K Gaming Monitor,Lightning Charging Cable"
173814,278308,"Google Phone,USB-C Charging Cable"
173819,278312,"iPhone,Lightning Charging Cable"
173822,278314,"Lightning Charging Cable,Apple Airpods Headphones"
173831,278322,"27in 4K Gaming Monitor,Lightning Charging Cable"
173836,278326,"Google Phone,USB-C Charging Cable"
173884,278373,"Wired Headphones,Lightning Charging Cable"
173899,278387,"iPhone,Lightning Charging Cable"
173928,278415,"AAA Batteries (4-pack),iPhone"
173938,278424,"Wired Headphones,AA Batteries (4-pack)"
173960,278445,"Vareebadd Phone,Bose SoundSport Headphones"
173997,278481,"Apple Airpods Headphones,Bose SoundSport Headphones"
174080,278563,"Google Phone,USB-C Charging Cable"
174114,278596,"20in Monitor,Lightning Charging Cable"
174172,278653,"iPhone,Lightning Charging Cable"
174217,278697,"Wired Headphones,27in 4K Gaming Monitor"
174227,278706,"Google Phone,USB-C Charging Cable"
174232,278710,"USB-C Charging Cable,27in FHD Monitor"
174241,278718,"USB-C Charging Cable,Bose SoundSport Headphones"
174341,248171,"USB-C Charging Cable,USB-C Charging Cable"
174381,248210,"iPhone,Lightning Charging Cable"
174391,248219,"Bose SoundSport Headphones,Google Phone"
174438,248265,"Vareebadd Phone,Bose SoundSport Headphones"
174497,248323,"Google Phone,Bose SoundSport Headphones"
174504,248329,"Vareebadd Phone,Wired Headphones"
174507,248331,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174559,248381,"Bose SoundSport Headphones,34in Ultrawide Monitor"
174586,248407,"iPhone,Lightning Charging Cable,Apple Airpods Headphones"
174611,248430,"Apple Airpods Headphones,Lightning Charging Cable"
174713,248531,"Google Phone,Bose SoundSport Headphones"
174775,248592,"27in 4K Gaming Monitor,AA Batteries (4-pack)"
174800,248616,"iPhone,Apple Airpods Headphones"
174864,248679,"Vareebadd Phone,USB-C Charging Cable"
174913,248727,"Apple Airpods Headphones,Lightning Charging Cable"
174918,248731,"Lightning Charging Cable,Bose SoundSport Headphones"
174934,248746,"Lightning Charging Cable,AA Batteries (4-pack)"
174976,248787,"AA Batteries (4-pack),AA Batteries (4-pack)"
175001,248811,"Lightning Charging Cable,AA Batteries (4-pack)"
175028,248837,"Lightning Charging Cable,27in FHD Monitor"
175048,248856,"Vareebadd Phone,USB-C Charging Cable"
175078,248885,"Google Phone,USB-C Charging Cable"
175095,248901,"Google Phone,Wired Headphones"
175119,248924,"Lightning Charging Cable,USB-C Charging Cable"
175139,248943,"Google Phone,USB-C Charging Cable"
175150,248953,"Google Phone,Wired Headphones"
175183,248985,"iPhone,Lightning Charging Cable"
175188,248989,"AA Batteries (4-pack),Lightning Charging Cable"
175201,249001,"ThinkPad Laptop,AAA Batteries (4-pack)"
175282,249081,"iPhone,Lightning Charging Cable,Wired Headphones"
175287,249084,"Google Phone,USB-C Charging Cable"
175308,249104,"iPhone,Lightning Charging Cable"
175321,249116,"Google Phone,USB-C Charging Cable"
175333,249127,"iPhone,Lightning Charging Cable"
175335,249128,"Apple Airpods Headphones,Bose SoundSport Headphones"
175378,249170,"Google Phone,27in FHD Monitor"
175453,249244,"iPhone,Lightning Charging Cable"
175516,249306,"Lightning Charging Cable,USB-C Charging Cable"
175539,249328,"Google Phone,20in Monitor"
175592,249380,"iPhone,Wired Headphones"
175602,249389,"Macbook Pro Laptop,Google Phone"
175604,249390,"AA Batteries (4-pack),Lightning Charging Cable"
175611,249396,"USB-C Charging Cable,Google Phone"
175637,249421,"iPhone,Lightning Charging Cable"
175647,249430,"Google Phone,Wired Headphones"
175657,249439,"AA Batteries (4-pack),27in FHD Monitor"
175663,249444,"Google Phone,Wired Headphones"
175675,249455,"Google Phone,USB-C Charging Cable"
175689,249468,"USB-C Charging Cable,Wired Headphones"
175720,249498,"AAA Batteries (4-pack),Lightning Charging Cable"
175764,249541,"Wired Headphones,AA Batteries (4-pack)"
175773,249549,"Vareebadd Phone,USB-C Charging Cable"
175830,249605,"Apple Airpods Headphones,Wired Headphones"
175834,249608,"iPhone,Apple Airpods Headphones"
175843,249616,"ThinkPad Laptop,Lightning Charging Cable"
175891,249663,"Lightning Charging Cable,Apple Airpods Headphones"
175905,249676,"AAA Batteries (4-pack),AA Batteries (4-pack)"
175930,249700,"Google Phone,USB-C Charging Cable"
175950,249719,"Flatscreen TV,AAA Batteries (4-pack)"
175982,249750,"USB-C Charging Cable,AAA Batteries (4-pack)"
175991,249758,"LG Dryer,Lightning Charging Cable"
176000,249766,"iPhone,Apple Airpods Headphones"
176009,249774,"AAA Batteries (4-pack),Apple Airpods Headphones"
176047,249811,"Wired Headphones,AA Batteries (4-pack)"
176098,249861,"iPhone,Lightning Charging Cable"
176122,249884,"Google Phone,USB-C Charging Cable"
176134,249895,"34in Ultrawide Monitor,34in Ultrawide Monitor"
176139,249899,"Google Phone,USB-C Charging Cable"
176151,249910,"AAA Batteries (4-pack),AAA Batteries (4-pack)"
176218,249976,"Google Phone,Wired Headphones"
176235,249992,"Bose SoundSport Headphones,Macbook Pro Laptop"
176249,250005,"Google Phone,USB-C Charging Cable"
176254,250009,"AA Batteries (4-pack),AAA Batteries (4-pack)"
176339,250093,"Google Phone,USB-C Charging Cable"
176378,250131,"AAA Batteries (4-pack),ThinkPad Laptop"
176387,250139,"Google Phone,USB-C Charging Cable"
176406,250157,"Vareebadd Phone,USB-C Charging Cable"
176408,250158,"27in 4K Gaming Monitor,USB-C Charging Cable"
176425,250174,"Apple Airpods Headphones,Apple Airpods Headphones"
176437,250185,"AAA Batteries (4-pack),27in FHD Monitor"
176440,250187,"Google Phone,USB-C Charging Cable"
176498,250244,"iPhone,Apple Airpods Headphones"
176554,250299,"iPhone,Lightning Charging Cable"
176596,250340,"USB-C Charging Cable,27in FHD Monitor"
176601,250344,"Apple Airpods Headphones,AAA Batteries (4-pack)"
176632,250374,"Apple Airpods Headphones,AA Batteries (4-pack)"
176645,250386,"Flatscreen TV,AAA Batteries (4-pack)"
176658,250398,"Lightning Charging Cable,20in Monitor"
176745,250484,"LG Dryer,AA Batteries (4-pack)"
176796,250534,"Wired Headphones,iPhone"
176812,250549,"iPhone,Lightning Charging Cable"
176815,250551,"Flatscreen TV,Lightning Charging Cable"
176864,250599,"Google Phone,USB-C Charging Cable"
176877,250611,"Wired Headphones,Flatscreen TV"
176892,250625,"iPhone,Lightning Charging Cable"
176941,250673,"ThinkPad Laptop,LG Dryer"
177016,250747,"Vareebadd Phone,USB-C Charging Cable"
177024,250754,"iPhone,Lightning Charging Cable,Wired Headphones"
177056,250784,"Google Phone,USB-C Charging Cable"
177071,250798,"iPhone,Lightning Charging Cable"
177092,250818,"27in FHD Monitor,Apple Airpods Headphones"
177095,250820,"iPhone,Wired Headphones"
177108,250832,"iPhone,Lightning Charging Cable"
177114,250837,"Google Phone,USB-C Charging Cable"
177128,250850,"Google Phone,USB-C Charging Cable"
177165,250886,"iPhone,Lightning Charging Cable"
177194,250914,"Google Phone,Bose SoundSport Headphones"
177256,250975,"AAA Batteries (4-pack),34in Ultrawide Monitor"
177260,250978,"Apple Airpods Headphones,AA Batteries (4-pack)"
177265,250982,"27in FHD Monitor,34in Ultrawide Monitor"
177368,251084,"Google Phone,USB-C Charging Cable"
177417,251132,"AAA Batteries (4-pack),Flatscreen TV"
177420,251134,"iPhone,Lightning Charging Cable"
